Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Martínez, Wil",26:03,6,11,55%,4,7,57%,1,1,100%,1,0,1,3,1,2,0,0,25
"Guzmán, Ánsel",21:36,0,2,0%,0,2,0%,0,0,0%,0,0,0,6,1,1,2,0,0
"Cintrón, Raymond",36:54,1,2,50%,3,5,60%,2,2,100%,1,2,3,6,3,1,1,1,13
"Orozco, William",36:59,5,12,42%,1,4,25%,6,7,86%,3,7,10,2,4,1,1,3,19
"Famous, Jarrid",32:20,4,8,50%,0,0,0%,3,4,75%,3,8,11,0,3,4,1,0,11
"De Jesus, Manuel",10:40,0,0,0%,0,1,0%,0,0,0%,1,1,2,1,2,0,0,0,0
"Rodriguez, Michael",13:56,2,3,67%,2,2,100%,0,0,0%,0,1,1,3,2,3,0,2,10
"Perez, Yudniel",21:29,2,6,33%,1,3,33%,0,0,0%,1,0,1,0,0,0,0,0,7
Totals:,,20,44,45%,11,24,46%,12,14,86%,10,19,29,21,16,12,5,6,85
