Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",33:07,6,12,50%,3,8,38%,6,7,86%,0,1,1,5,2,2,2,0,27
"Rolón, Tyquan",36:32,0,2,0%,3,8,38%,4,5,80%,0,1,1,8,3,2,1,0,13
"Crawford, E.J.",18:57,1,3,33%,1,3,33%,2,8,25%,0,3,3,2,0,1,0,0,7
"Orozco, William",3:55,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Early, Jeff",26:01,5,5,100%,1,1,100%,0,2,0%,0,3,3,2,3,4,0,0,13
"Basabe, Melsahn",12:05,1,3,33%,0,0,0%,0,0,0%,4,4,8,0,2,1,0,0,2
"Moore, Ben",24:17,3,7,43%,2,2,100%,6,7,86%,4,6,10,5,5,0,1,0,18
"Balkman, Renaldo",18:07,2,3,67%,1,2,50%,2,2,100%,0,2,2,3,2,2,0,0,9
"Uter, Adrian",26:59,6,10,60%,0,1,0%,0,2,0%,2,7,9,3,4,0,1,1,12
Totals:,,24,45,53%,11,25,44%,22,35,63%,10,27,37,28,21,12,5,1,103
