Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mason Jr., Nate",32:44,4,6,67%,3,7,43%,4,4,100%,1,5,6,7,2,0,0,0,21
"Fernández, Tjader",24:06,1,2,50%,2,7,29%,0,0,0%,0,1,1,1,1,1,0,0,8
"Erazo, Josue",9:50,0,1,0%,0,2,0%,0,0,0%,1,1,2,0,1,1,0,0,0
"Díaz, Jorge Brian",3:21,1,1,100%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,2
"Hollis Jefferson, Rondae",36:39,5,10,50%,3,6,50%,5,10,50%,1,8,9,5,3,3,0,4,24
"Branch, Onzie",21:17,0,1,0%,1,1,100%,0,0,0%,0,3,3,3,2,0,0,0,3
"Hernández, Luis 'Pelacoco'",18:34,5,9,56%,0,0,0%,1,2,50%,2,7,9,0,4,0,0,2,11
"Rodriguez, Jose G.",36:29,2,5,40%,0,1,0%,0,0,0%,0,8,8,1,2,6,2,0,4
"Ayala, Eric",17,1,2,50%,1,3,33%,0,0,0%,0,0,0,0,1,0,0,0,5
Totals:,,19,37,51%,10,28,36%,10,16,63%,5,33,38,18,16,11,2,6,78
