Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesus, Felix",16:14,0,4,0%,2,4,50%,1,4,25%,0,0,0,3,2,1,2,1,7
"Morales, Ferdinand",24:14,5,8,63%,0,1,0%,0,0,0%,5,1,6,2,1,0,2,0,10
"Martínez, Wil",23:46,1,3,33%,1,5,20%,0,0,0%,0,2,2,1,3,5,0,0,5
"Rodriguez, Pablo",1:54,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cintrón, Raymond",28:30,1,2,50%,1,4,25%,0,0,0%,0,0,0,3,1,2,1,0,5
"Galindo, Alex",30:11,3,5,60%,4,7,57%,2,2,100%,0,4,4,1,2,1,0,0,20
"Perez, Jaime",14:50,1,3,33%,0,1,0%,2,2,100%,1,1,2,3,2,0,2,0,4
"Famous, Jarrid",28:03,6,12,50%,0,1,0%,4,6,67%,4,1,5,0,2,2,1,0,16
"De Jesus, Manuel",10:01,1,1,100%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,2
"Rodriguez, Michael",22:11,3,4,75%,0,3,0%,1,2,50%,1,3,4,4,1,1,1,0,7
Totals:,,21,42,50%,8,26,31%,10,16,63%,11,14,25,17,14,12,9,1,76
