Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Akindele, Jeleel",25:08,4,6,67%,0,0,0%,0,1,0%,2,5,7,0,3,4,0,0,8
"Tucker, Clay",36:53,3,9,33%,1,4,25%,3,4,75%,0,4,4,4,2,1,1,1,12
"Berdiel, Miguel 'Ali'",32:05,4,6,67%,1,5,20%,11,12,92%,0,5,5,6,4,1,0,0,22
"Torres, Andres",8:11,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,4,0,0,0,0
"Pellot, Jesse",4:22,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Sanabria, Jorge",3:42,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Polo, Tyler",2:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pagan, Wilfredo",2:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Garcia, Francisco",24:01,1,2,50%,3,6,50%,4,4,100%,0,4,4,2,1,0,1,0,15
"Ramos, Peter John",29:34,4,9,44%,0,1,0%,0,3,0%,6,8,14,5,5,3,0,0,8
"Franklin, Alexander",31:51,6,10,60%,1,3,33%,3,6,50%,2,3,5,1,0,1,4,0,18
Totals:,,23,43,53%,6,21,29%,21,30,70%,10,30,40,19,21,10,6,1,85
