Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ayuso, Elias 'Larry'",37:01,2,5,40%,7,12,58%,5,6,83%,1,3,4,0,0,3,0,1,30
"Berdiel, Miguel 'Ali'",6:01,0,2,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,1,0
"Sánchez, Ricardo 'Ricky'",24:16,0,3,0%,1,1,100%,2,4,50%,0,4,4,4,2,0,0,0,5
"Dalmau, Ricardo",32:57,1,7,14%,2,7,29%,7,8,88%,0,3,3,2,2,2,1,0,15
"Apodaca, Rick",29:44,3,6,50%,2,4,50%,0,2,0%,0,2,2,7,2,3,1,1,12
"Gonzalez, Miguel",14:41,0,0,0%,1,2,50%,1,2,50%,0,0,0,4,3,1,2,1,4
"Falcon, Alexander",15:20,1,2,50%,0,0,0%,0,0,0%,1,3,4,4,2,1,0,0,2
"Watkins, Jameel",27:09,7,12,58%,0,0,0%,1,2,50%,4,8,12,0,3,3,0,2,15
"Narvaez, Manuel Antonio",12:51,6,8,75%,0,0,0%,0,0,0%,1,5,6,0,2,0,0,1,12
Totals:,,20,45,44%,13,26,50%,16,24,67%,7,30,37,21,16,13,4,7,95
