Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",27:14,0,0,0%,6,9,67%,0,0,0%,0,0,0,2,2,2,1,0,18
"Erazo, Josue",20:08,2,2,100%,2,4,50%,0,0,0%,2,3,5,2,1,2,0,0,10
"Sanabria, Glenn",2:02,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Santos, Kenneth",1:59,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Díaz, Jorge Brian",26:51,3,3,100%,2,2,100%,0,0,0%,0,4,4,0,4,1,0,2,12
"Hollis Jefferson, Rondae",27:33,6,11,55%,2,3,67%,2,4,50%,1,5,6,4,2,2,0,0,20
"Branch, Onzie",13:29,1,1,100%,1,1,100%,0,0,0%,2,4,6,1,1,1,0,0,5
"Villaman, Pedro",1:14,0,1,0%,0,0,0%,0,0,0%,2,1,3,1,1,0,0,0,0
"Mason Jr., Nate",35:34,3,8,38%,2,7,29%,0,0,0%,1,4,5,14,2,2,3,0,12
"Quinones, Javier A",1:30,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Gonzalez, Goree Venable",1:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Jose G.",27:16,4,7,57%,1,6,17%,3,3,100%,1,2,3,3,1,1,1,0,14
"Ayala, Eric",13:11,0,1,0%,0,2,0%,1,2,50%,0,4,4,0,1,1,1,0,1
Totals:,,20,35,57%,16,38,42%,6,9,67%,9,27,36,28,17,12,6,2,94
