Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",36:38,5,9,56%,2,5,40%,6,8,75%,2,8,10,5,3,4,2,0,22
"Josiah, Jahvari",24:49,3,4,75%,0,1,0%,0,0,0%,0,2,2,0,1,1,1,0,6
"Rosario, Mike",21:10,0,1,0%,1,7,14%,0,0,0%,0,1,1,0,0,0,0,0,3
"Lopez, Christian",2:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Bishop, Jermaine",7:16,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Negron, Christian M",4:12,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,2,2
"López, Carlos 'Yao'",2:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Oliver, Cameron",37:54,6,9,67%,1,2,50%,5,7,71%,5,12,17,5,3,4,2,3,20
"López, Luis",24:12,4,7,57%,1,4,25%,2,4,50%,0,1,1,2,3,2,0,0,13
"Paschall, Eric",35:48,3,8,38%,2,5,40%,5,5,100%,0,6,6,3,2,3,1,0,17
"Berdiel, Miguel 'Ali'",3:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
Totals:,,22,40,55%,7,24,29%,18,24,75%,7,31,38,15,16,17,6,5,83
