Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Buycks, Dwight",29:58,2,3,67%,2,6,33%,7,7,100%,0,4,4,8,2,6,0,0,17
"Bishop, Jermaine",10,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Soto, Joseph",11:27,0,2,0%,0,1,0%,0,0,0%,1,1,2,1,0,1,0,0,0
"Pacheco, Georgie",19:48,1,2,50%,1,4,25%,0,0,0%,0,3,3,2,1,0,0,0,5
"Paige, Jaysean",23:04,0,2,0%,3,9,33%,0,0,0%,0,3,3,4,2,1,1,0,9
"Polo, Tyler",6:53,0,0,0%,2,2,100%,2,2,100%,0,1,1,0,3,0,0,0,8
"Ramos, Enrique",7,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Cintron, Jordan",32:53,2,2,100%,1,4,25%,1,1,100%,1,5,6,0,4,2,2,0,8
"Ruiz, Jared",25:43,5,6,83%,1,7,14%,0,0,0%,1,6,7,3,3,1,1,0,13
"Wesson, Kaleb",33:14,6,10,60%,0,2,0%,3,7,43%,6,3,9,4,2,2,1,0,15
Totals:,,17,28,61%,10,37,27%,13,17,76%,9,27,36,22,20,14,5,0,77
