Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ricardo, Osiris",8:04,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,3,0,0,0,0
"Hunter, Brandon",29:50,6,8,75%,1,1,100%,6,9,67%,1,9,10,2,4,3,0,0,21
"Ramirez, Edgardo",1:36,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,0,0,0,0,3
"Rodriguez, Erick",21:47,0,0,0%,1,4,25%,1,2,50%,0,0,0,1,2,0,2,0,4
"Cruz, Rafael 'Pachy'",14:31,2,3,67%,0,0,0%,6,7,86%,0,3,3,2,4,3,0,0,10
"Rivera, Raul",3:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Cortes, David",20:01,2,4,50%,2,4,50%,0,0,0%,0,2,2,1,0,0,0,0,10
"Jourdon, Keenan",21:16,4,7,57%,1,2,50%,3,6,50%,0,3,3,2,2,0,1,2,14
"Rivera, Carlos Rubén",30:09,2,2,100%,1,3,33%,5,6,83%,1,2,3,4,3,3,4,0,12
"Figueroa, Angel 'Buster'",36:15,9,14,64%,0,3,0%,4,7,57%,1,7,8,3,1,4,5,1,22
"Rosario, Karel",13:29,0,0,0%,0,0,0%,2,2,100%,0,1,1,1,4,2,0,0,2
Totals:,,25,39,64%,7,19,37%,27,39,69%,3,28,31,16,24,15,12,3,98
