Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",22:16,3,5,60%,0,0,0%,3,4,75%,1,8,9,1,1,2,1,0,9
"Ramirez, Luis S.",5:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,1,0,0
"Rodriguez, Erick",4:54,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Jimenez, Giovanni",4:30,0,1,0%,0,0,0%,1,2,50%,0,0,0,0,1,0,0,0,1
"Carmona, Alejandro 'Bimbo'",29:10,7,10,70%,0,0,0%,1,2,50%,0,4,4,1,3,2,3,0,15
"Hamilton, Kevin",30:03,2,2,100%,2,4,50%,3,6,50%,1,5,6,6,1,2,0,0,13
"Rosa, Angel R.",11:21,1,3,33%,0,1,0%,0,0,0%,1,1,2,0,0,0,0,1,2
"Rivera, Carlos Rubén",26:30,2,4,50%,2,4,50%,6,6,100%,0,4,4,7,5,2,2,0,16
"Valenzuela, Hector",23:22,6,8,75%,0,0,0%,2,5,40%,0,4,4,1,3,2,0,1,14
"Robinson, Brandon",16:38,0,1,0%,0,2,0%,1,2,50%,1,2,3,1,0,0,0,0,1
"Nailon, Lee",26:12,7,17,41%,0,0,0%,3,4,75%,2,1,3,3,3,2,0,0,17
Totals:,,28,52,54%,4,12,33%,20,31,65%,6,30,36,21,17,12,7,2,88
