Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Spottsville, Darion",22:54,1,2,50%,0,3,0%,0,0,0%,0,2,2,1,3,1,1,0,2
"Pacheco, Georgie",21:14,0,2,0%,1,2,50%,1,2,50%,0,3,3,2,2,0,0,0,4
"Horton, Kenneth",16:48,4,5,80%,1,3,33%,1,1,100%,1,2,3,2,1,0,0,0,12
"Swing, Jordan",26:29,3,7,43%,2,5,40%,5,6,83%,1,3,4,5,5,0,0,0,17
"Rivera, Luis A",8:38,0,1,0%,0,2,0%,2,2,100%,0,1,1,2,2,2,0,0,2
"Belardo, Gabriel J.",30:24,6,12,50%,1,2,50%,5,6,83%,2,6,8,3,2,4,4,0,20
"Kappos, Alexander",8:15,2,2,100%,0,2,0%,0,0,0%,0,1,1,0,1,2,0,0,4
"Parker-Rivera, Timajh",31:31,8,8,100%,1,1,100%,9,13,69%,1,6,7,4,1,1,0,0,28
"Butler, Nathaniel",10:35,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,2
"Amigo, Daniel",23:11,3,8,38%,0,0,0%,0,0,0%,1,4,5,4,1,0,2,1,6
"Colon, Luis Miguel",0:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,28,48,58%,6,20,30%,23,30,77%,6,28,34,23,18,11,7,1,97
