Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",37:12,1,5,20%,1,4,25%,6,7,86%,0,0,0,3,2,3,1,0,11
"Rolón, Tyquan",36:41,6,8,75%,2,2,100%,4,4,100%,0,5,5,6,0,4,0,0,22
"Guerra, Kylan",2:48,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,1,0,0,0,2
"Ocasio, Jonathan",21:53,4,5,80%,0,1,0%,2,2,100%,2,2,4,2,3,2,1,0,10
"Ortiz Traylor, Alonzo",2:29,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Early, Jeff",11:08,1,3,33%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Moore, Ben",36:33,8,10,80%,0,0,0%,4,4,100%,6,7,13,2,2,1,1,2,20
"Balkman, Renaldo",31:55,4,8,50%,0,0,0%,7,7,100%,1,4,5,4,2,6,1,0,15
"Hankins, Zach",19:21,4,5,80%,0,0,0%,1,2,50%,1,2,3,1,4,2,0,0,9
Totals:,,28,45,62%,3,7,43%,26,28,93%,10,21,31,18,16,18,4,2,91
