Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",6:58,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,2
"Pagan, Wilfredo",21:37,1,2,50%,2,2,100%,0,0,0%,0,0,0,7,0,2,2,0,8
"Cruz, Rafael 'Pachy'",13:23,3,3,100%,0,0,0%,4,4,100%,0,3,3,1,2,0,0,0,10
"Rivera, Raul",4:45,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,1,0
"Cortes, David",26:42,3,6,50%,4,8,50%,5,7,71%,0,1,1,1,0,1,1,1,23
"Watson, Michael",8:11,1,2,50%,1,2,50%,0,0,0%,1,1,2,0,0,0,0,0,5
"Pinnock, Danilo",36:08,3,9,33%,1,3,33%,6,7,86%,0,4,4,1,2,1,2,2,15
"Rivera, Carlos Rubén",9:16,1,2,50%,0,0,0%,0,0,0%,1,1,2,2,3,0,1,0,2
"Figueroa, Angel 'Buster'",37:56,2,4,50%,3,6,50%,4,7,57%,1,4,5,2,4,2,0,0,17
"Aubry, Jeffrion",35:04,3,6,50%,0,0,0%,3,7,43%,2,7,9,0,3,3,1,4,9
Totals:,,18,35,51%,11,21,52%,22,32,69%,5,22,27,14,16,11,7,8,91
