Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",27:44,4,4,100%,2,2,100%,1,1,100%,0,3,3,2,1,2,0,0,15
"Jimenez, Giovanni",5:07,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"García, Jonathan",18:36,1,3,33%,0,0,0%,1,1,100%,0,0,0,6,0,1,0,0,3
"Colón, Alexis 'Bebo'",10:35,0,0,0%,0,1,0%,0,2,0%,0,1,1,1,1,0,2,0,0
"Reyes, Angelo",15:05,3,4,75%,0,0,0%,0,0,0%,1,3,4,0,3,0,0,0,6
"Mata, Lorenzo",11:42,1,2,50%,0,0,0%,0,0,0%,0,1,1,1,4,0,1,0,2
"Lisch, Kevin",23:36,4,4,100%,1,3,33%,1,1,100%,1,1,2,2,1,3,0,0,12
"Díaz, Jorge Brian",13:12,5,5,100%,0,0,0%,4,4,100%,1,2,3,1,3,0,0,0,14
"Meléndez, Ricardo 'Ricky'",28:49,2,3,67%,4,8,50%,2,2,100%,0,1,1,1,3,1,0,1,18
"Huertas, David",25:52,3,5,60%,4,7,57%,3,3,100%,0,2,2,5,1,1,0,0,21
"Redhage, Shawn",19:36,2,3,67%,3,4,75%,4,4,100%,0,0,0,2,4,2,0,0,17
Totals:,,26,34,76%,14,25,56%,16,18,89%,3,14,17,21,22,10,3,1,110
