Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",30:04,3,5,60%,3,5,60%,2,2,100%,0,3,3,1,2,1,0,1,17
"Ramirez, Luis S.",0:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ocasio, Jonathan",1:12,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Orozco, William",7:58,1,5,20%,0,1,0%,0,0,0%,1,2,3,1,0,0,0,1,2
"Phelps, Eugene",33:39,7,15,47%,0,1,0%,7,10,70%,7,9,16,2,2,1,0,2,21
"Branch, Onzie",14:54,1,3,33%,0,1,0%,0,0,0%,1,1,2,1,4,0,0,1,2
"Galindo, Alex",7:06,1,2,50%,0,3,0%,2,2,100%,0,1,1,1,0,0,1,1,4
"Ayuso, Elias 'Larry'",22:53,0,0,0%,2,6,33%,0,0,0%,0,1,1,2,1,1,0,0,6
"Butler, Nathaniel",13:11,0,1,0%,1,1,100%,0,0,0%,2,2,4,3,2,2,2,2,3
"Sosa, Isaac",34:27,4,4,100%,4,9,44%,5,5,100%,0,1,1,2,0,2,0,2,25
"Tyler, Jeremy",24:35,3,5,60%,1,2,50%,2,2,100%,1,7,8,2,4,4,1,0,11
"Tejada, Lance",9:15,0,1,0%,0,2,0%,0,2,0%,2,0,2,1,1,1,0,0,0
Totals:,,20,41,49%,11,31,35%,18,23,78%,14,27,41,16,17,12,4,10,91
