Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",23:07,2,7,29%,3,5,60%,0,2,0%,2,4,6,1,1,0,1,0,13
"Ruiz, Jared",1:31,0,0,0%,1,1,100%,0,0,0%,0,0,0,1,0,0,0,0,3
"Dalmau, Christian",13:10,2,2,100%,1,2,50%,0,0,0%,0,1,1,4,2,1,0,0,7
"Ayuso, Elias 'Larry'",24:04,0,5,0%,3,6,50%,2,3,67%,0,1,1,1,4,3,1,0,11
"Conklin, Brian",29:08,10,15,67%,1,2,50%,1,1,100%,0,8,8,1,2,0,1,0,24
"Rivera, Jesus",1:31,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Rodriguez, Ernesto",1:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",22:09,0,0,0%,0,0,0%,2,2,100%,1,7,8,5,1,0,1,0,2
"Chaney, Richard",21:31,2,5,40%,1,1,100%,3,4,75%,1,2,3,2,3,1,1,0,10
"Perez, Yudniel",19:04,2,3,67%,0,2,0%,0,0,0%,1,1,2,2,3,0,0,0,4
"Fitch, Gerald",25:17,2,8,25%,2,3,67%,6,7,86%,2,3,5,6,1,2,3,0,16
"Goodridge, Vernon",15:58,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,2,2
"Ruiz, Gabriel",1:51,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
Totals:,,22,48,46%,12,22,55%,14,19,74%,7,29,36,23,19,7,8,2,94
