Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alamo, Angel 'Junito'",0:42,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Fernández, Tjader",29:31,2,5,40%,1,3,33%,3,4,75%,1,2,3,3,1,0,0,0,10
"Erazo, Josue",18:29,4,8,50%,1,2,50%,2,2,100%,5,1,6,0,1,1,0,1,13
"Díaz, Jorge Brian",19:12,2,4,50%,0,2,0%,0,0,0%,1,2,3,0,0,1,0,0,4
"Hollis Jefferson, Rondae",38:26,5,12,42%,1,3,33%,6,9,67%,2,8,10,6,3,1,0,2,19
"Branch, Onzie",20:45,2,5,40%,0,0,0%,0,0,0%,3,4,7,2,2,0,1,1,4
"Mason Jr., Nate",29:57,5,9,56%,1,5,20%,0,0,0%,0,6,6,3,4,3,1,0,13
"Rodriguez, Jose G.",25:22,2,2,100%,0,5,0%,7,8,88%,0,7,7,0,1,1,0,0,11
"Ayala, Eric",17:36,1,1,100%,2,4,50%,0,0,0%,0,1,1,0,1,0,1,0,8
Totals:,,23,46,50%,6,24,25%,18,23,78%,12,32,44,14,13,7,3,4,82
