Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Imes, David",4:50,0,0,0%,1,1,100%,0,0,0%,0,2,2,0,0,0,0,0,3
"Berdiel, Miguel 'Ali'",29:51,2,5,40%,0,3,0%,0,2,0%,1,4,5,8,2,1,2,0,4
"Alvarado, Omar J.",21:01,3,4,75%,2,6,33%,0,1,0%,1,0,1,1,2,1,0,0,12
"Ayuso, Elias 'Larry'",32:09,6,8,75%,2,9,22%,8,8,100%,1,3,4,2,1,2,1,0,26
"Young, Sam",30:57,5,11,45%,1,2,50%,5,8,63%,3,5,8,2,4,1,1,1,18
"Abraham, Ryann",8:02,0,0,0%,0,1,0%,0,0,0%,0,1,1,2,4,1,0,0,0
"Guitián, José",3:51,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,4,1,0,0,0
"Lloreda, José Jaime",22:09,3,4,75%,0,0,0%,1,6,17%,3,2,5,2,4,2,0,0,7
"Wilkinson, Gary",27:44,4,8,50%,2,2,100%,1,2,50%,3,2,5,2,1,1,0,0,15
"Valencia, Florentino",6:21,2,2,100%,0,0,0%,0,0,0%,0,2,2,1,2,0,0,0,4
"Penn, Kleon",13:01,2,3,67%,0,0,0%,0,0,0%,1,2,3,0,3,0,2,1,4
Totals:,,27,45,60%,8,25,32%,15,27,56%,13,24,37,20,27,10,6,2,93
