Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",20:22,1,4,25%,0,3,0%,1,1,100%,0,2,2,1,3,1,1,1,3
"Berdiel, Miguel 'Ali'",12:29,1,1,100%,0,2,0%,0,0,0%,1,1,2,3,4,0,1,0,2
"Alvarado, Omar J.",6:32,0,2,0%,1,1,100%,0,0,0%,0,1,1,1,2,0,0,0,3
"Ayuso, Elias 'Larry'",34:27,1,4,25%,4,10,40%,0,0,0%,0,2,2,2,2,1,1,0,14
"Young, Sam",24:31,7,9,78%,0,2,0%,3,8,38%,2,1,3,1,1,3,1,0,17
"Rivera, Filiberto",34:06,9,10,90%,2,3,67%,5,6,83%,1,3,4,6,3,2,1,0,29
"Abraham, Ryann",0:56,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Guitián, José",5:14,1,1,100%,0,0,0%,0,0,0%,1,2,3,0,0,1,0,0,2
"Lloreda, José Jaime",19:02,2,4,50%,0,0,0%,0,0,0%,3,5,8,0,4,2,0,0,4
"Wilkinson, Gary",26:43,2,3,67%,2,4,50%,5,6,83%,2,2,4,2,1,1,0,0,15
"Penn, Kleon",15:32,0,2,0%,0,0,0%,0,2,0%,2,1,3,0,2,0,0,2,0
Totals:,,24,40,60%,9,27,33%,14,23,61%,12,20,32,16,23,11,5,3,89
