Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",39:07,8,11,73%,3,6,50%,14,14,100%,0,2,2,4,4,2,0,0,39
"Suárez, Rasham",8:51,0,0,0%,1,2,50%,0,0,0%,1,0,1,2,1,0,0,0,3
"Sanabria, Jorge",1:51,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Fillyaw, Marcus",15:05,0,1,0%,0,6,0%,0,0,0%,1,2,3,1,3,0,0,0,0
"Piñeiro, Juan Pablo",18:41,0,3,0%,0,2,0%,0,0,0%,0,3,3,4,1,0,0,0,0
"Ortiz, Chris",31:26,3,6,50%,0,1,0%,4,4,100%,0,2,2,0,3,0,2,1,10
"Costner, Brandon",37:07,3,8,38%,2,5,40%,5,5,100%,3,4,7,2,4,5,1,1,17
"Rice Jr, Glen",24:43,4,7,57%,2,7,29%,1,3,33%,2,4,6,4,1,1,6,0,15
"Penn, Kleon",23:04,1,5,20%,0,0,0%,1,2,50%,5,2,7,1,1,1,0,3,3
Totals:,,19,42,45%,8,30,27%,25,28,89%,12,19,31,18,20,10,9,5,87
