Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",25:56,5,9,56%,0,3,0%,3,4,75%,3,2,5,3,2,1,1,1,13
"Vassallo, Ángel Daniel",28:33,2,7,29%,1,7,14%,4,7,57%,1,8,9,0,3,2,1,1,11
"Rodriguez, Carlos",20:22,0,2,0%,0,1,0%,0,0,0%,1,2,3,3,2,2,1,0,0
"Cortes, David",31:58,5,8,63%,1,3,33%,2,3,67%,0,3,3,1,0,1,0,0,15
"Graterol, Windy",40,6,11,55%,0,0,0%,0,0,0%,3,7,10,3,3,2,2,1,12
"Rosa, Angel R.",14:16,0,0,0%,1,3,33%,0,0,0%,0,2,2,0,1,0,0,0,3
"Verdejo, Jesus",12:08,3,5,60%,0,1,0%,0,0,0%,1,1,2,2,1,0,0,0,6
"Rivera, Rafael",2:52,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramos, Peter John",23:51,2,11,18%,0,0,0%,1,3,33%,0,3,3,1,3,2,0,0,5
Totals:,,23,53,43%,3,18,17%,10,17,59%,9,28,37,13,15,10,5,3,65
