Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pena, Antonio",20:07,3,4,75%,1,3,33%,0,1,0%,1,1,2,0,3,0,0,0,9
"Rosas, Samuel",0:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hinson, Darnell",28:19,1,2,50%,3,6,50%,1,1,100%,0,5,5,2,4,6,2,0,12
"Thomas, Brandon",32:57,2,4,50%,1,5,20%,0,2,0%,0,3,3,4,2,2,2,1,7
"Rodriguez, Erick",4:47,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Piñeiro, Juan Pablo",13:55,3,4,75%,1,2,50%,1,3,33%,0,1,1,1,1,2,1,0,10
"Phelps, Eugene",30:46,9,17,53%,0,0,0%,3,6,50%,3,10,13,5,1,6,0,0,21
"Strong, Carlos",21:54,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,3,1,0,0,2
"Sánchez, Ricardo 'Ricky'",29:34,0,1,0%,1,4,25%,2,2,100%,0,3,3,2,2,0,0,0,5
"Penn, Kleon",17:13,1,2,50%,0,0,0%,0,0,0%,1,3,4,0,3,0,0,2,2
Totals:,,20,35,57%,7,20,35%,7,15,47%,5,27,32,14,20,17,5,3,68
