Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",34:55,2,7,29%,3,6,50%,7,8,88%,1,2,3,3,3,2,2,0,20
"Ramos, Carlos 'Frankie'",8:06,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,4,1,0,0,4
"Hinson, Darnell",31:14,2,3,67%,1,7,14%,2,3,67%,1,1,2,6,3,0,1,0,9
"Rodriguez, Erick",10:57,0,0,0%,0,2,0%,0,0,0%,0,1,1,0,1,1,3,0,0
"Torres, Andres",8:39,0,1,0%,0,1,0%,0,0,0%,1,1,2,3,1,1,0,0,0
"Carmona, Alejandro 'Bimbo'",26:07,7,13,54%,0,1,0%,2,3,67%,4,0,4,2,2,3,2,1,16
"Harrellson, Josh",30:26,2,5,40%,4,9,44%,0,0,0%,0,12,12,3,5,3,3,6,16
"Colón, Benjamín",25,4,5,80%,0,1,0%,0,1,0%,4,2,6,3,1,0,3,1,8
"Gransberry, Kentrell",23:36,1,8,13%,0,0,0%,3,8,38%,5,4,9,0,3,2,1,3,5
"Williams, Taylor",0:56,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,0
Totals:,,20,44,45%,8,27,30%,14,23,61%,16,26,42,20,23,13,15,11,78
