Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Gilberto",8:51,1,3,33%,0,2,0%,0,0,0%,0,1,1,2,0,1,0,0,2
"Cruz, Christian",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Trenche, Enrique Alberto",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Duran, Cliff",6:58,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,0,2,0,0,2
"Villafane, Luis",8:58,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Galindo, Alex",38:36,3,7,43%,2,6,33%,2,2,100%,1,4,5,1,3,2,0,2,14
"Wilkins, Damien",35:23,8,14,57%,1,2,50%,11,11,100%,1,4,5,4,4,5,0,0,30
"Rivera, Filiberto",4:10,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Strong, Carlos",31:23,0,1,0%,1,4,25%,0,0,0%,1,2,3,0,2,0,0,0,3
"Willliams, Jawad",34:36,7,10,70%,1,4,25%,2,2,100%,1,7,8,3,2,1,0,1,19
"Gaston, Chris",8:51,3,3,100%,0,0,0%,0,0,0%,2,1,3,3,0,0,0,0,6
"Parada, Adam",22,2,4,50%,0,0,0%,1,2,50%,3,5,8,1,0,0,0,1,5
Totals:,,25,45,56%,5,19,26%,16,17,94%,9,26,35,16,13,11,0,4,81
