Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",22:34,3,5,60%,4,7,57%,2,4,50%,0,4,4,0,4,2,0,0,20
"Laury, David",27:03,2,6,33%,0,1,0%,0,0,0%,2,3,5,0,1,3,1,0,4
"Rodriguez, Jose G.",16:03,0,2,0%,1,2,50%,0,0,0%,0,5,5,0,3,3,0,0,3
"Gonzalez, Javier",30:14,4,7,57%,3,5,60%,6,6,100%,3,0,3,3,3,3,5,0,23
"Berdiel, Miguel 'Ali'",25:20,2,6,33%,0,3,0%,2,2,100%,1,1,2,3,3,1,2,0,6
"Penn, Kleon",15:20,0,1,0%,0,0,0%,1,2,50%,2,6,8,0,2,0,0,1,1
"Piñeiro, Juan Pablo",10:47,0,2,0%,0,0,0%,0,0,0%,0,0,0,3,1,0,1,0,0
"Basabe, Melsahn",2:54,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Fillyaw, Marcus",15:47,1,1,100%,0,4,0%,0,0,0%,2,1,3,2,2,1,1,0,2
"Wesley, Tai",33:53,8,13,62%,0,3,0%,3,4,75%,3,2,5,2,2,2,0,3,19
Totals:,,21,44,48%,8,25,32%,14,18,78%,13,22,35,13,23,15,10,4,80
