Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",10,1,1,100%,1,2,50%,5,6,83%,1,0,1,3,0,0,1,0,10
"Abreu, Álex",18:19,0,1,0%,2,3,67%,0,0,0%,0,2,2,3,1,1,2,0,6
"Rodríguez, Jonathan",30:29,4,5,80%,1,7,14%,2,4,50%,1,2,3,4,2,1,0,0,13
"Santiago, Nathanael",0:43,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Ruiz, Gabriel",5:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,3,0,0,0,0
"Rivera, Filiberto",20:28,3,3,100%,0,3,0%,3,3,100%,0,2,2,7,0,2,1,0,9
"Andújar, Emmanuel 'Emmy'",15:29,4,5,80%,0,1,0%,1,1,100%,0,4,4,1,1,0,1,0,9
"Rolón, Tyquan",1:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Emory, Carlos",9:30,1,1,100%,0,3,0%,0,0,0%,0,2,2,1,1,2,1,0,2
"Sánchez, Ricardo 'Ricky'",31:15,1,1,100%,4,5,80%,0,0,0%,0,3,3,3,2,0,2,0,14
"Gaston, Chris",24:13,5,8,63%,1,2,50%,0,1,0%,0,6,6,3,4,2,0,1,13
"Lemon, Stedmon",14:30,1,3,33%,0,2,0%,2,2,100%,1,0,1,1,0,1,0,0,4
"Jones, Joseph",18:27,3,7,43%,0,1,0%,2,2,100%,1,5,6,2,4,0,2,0,8
Totals:,,24,36,67%,9,29,31%,15,19,79%,4,27,31,29,18,9,10,1,90
