Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Drew II, Larry",26:31,2,4,50%,2,5,40%,4,4,100%,1,1,2,6,3,2,0,0,14
"Acevedo, Samuel",1:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rosario, Mike",32:53,6,8,75%,3,11,27%,0,0,0%,3,4,7,4,1,2,4,0,21
"García, Jonathan",9:38,0,0,0%,0,2,0%,0,0,0%,1,1,2,3,1,0,1,0,0
"Jimenez, Giovanni",1:48,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Carmona, Alejandro 'Bimbo'",20:04,2,2,100%,0,0,0%,0,0,0%,0,2,2,1,3,0,0,0,4
"Hernández, Luis 'Pelacoco'",15:34,3,5,60%,0,0,0%,1,2,50%,1,1,2,2,2,0,0,1,7
"Rosado, Erick",1:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Díaz, Jorge Brian",29:40,11,13,85%,0,0,0%,4,4,100%,0,7,7,4,2,2,0,1,26
"Rosario, Brian A.",1:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Chaney, Richard",5:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rodriguez, Ernesto",3:27,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,2,1,0,0,0
"Smith, Donta",31:46,4,6,67%,2,2,100%,0,0,0%,1,4,5,8,3,2,0,0,14
"Mojica, Javier",19:31,4,4,100%,1,3,33%,1,1,100%,0,5,5,2,2,2,0,0,12
Totals:,,33,43,77%,8,23,35%,10,11,91%,7,26,33,31,20,12,5,2,100
