Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Robinson, Thomas",24:38,10,15,67%,0,0,0%,3,7,43%,2,4,6,3,4,0,1,0,23
"Viñales, Kyle",13:37,0,1,0%,0,2,0%,0,0,0%,0,2,2,1,4,1,2,0,0
"Colón, Benjamín",0:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Manderson, Isaiah",8:16,0,1,0%,0,0,0%,0,0,0%,0,3,3,1,1,0,0,0,0
"Lynch, J.R.",5:18,0,0,0%,0,1,0%,2,2,100%,0,0,0,0,1,1,0,0,2
"Rivera, Filiberto",21:17,5,7,71%,0,1,0%,1,1,100%,0,2,2,3,3,2,2,0,11
"Sosa, Isaac",36:22,6,10,60%,2,9,22%,3,4,75%,2,2,4,1,4,0,1,1,21
"Bishop, Tony",33:05,3,4,75%,0,2,0%,4,4,100%,2,2,4,0,3,1,1,1,10
"Pérez, Rafael",0:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cunningham, Dante",20:23,4,5,80%,0,0,0%,0,0,0%,3,3,6,0,3,3,1,1,8
"Garcia, Angel 'Piwi'",3:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Barea, José Juan",32:26,2,6,33%,1,3,33%,7,13,54%,1,4,5,7,1,2,0,0,14
Totals:,,30,49,61%,3,18,17%,20,31,65%,10,22,32,17,25,10,8,3,89
