Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",22:15,3,9,33%,0,1,0%,0,1,0%,0,1,1,0,3,0,1,0,6
"Mojica, Sammy",24,3,4,75%,3,5,60%,1,2,50%,1,4,5,2,2,0,1,0,16
"Branch, Onzie",7:12,1,1,100%,1,1,100%,0,0,0%,1,1,2,0,0,0,0,0,5
"Cordero, Esteban",0:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Browne, Gary",36:19,5,12,42%,3,7,43%,4,4,100%,3,1,4,12,3,2,2,0,23
"Ruiz, Gabriel",3:42,1,1,100%,0,0,0%,0,0,0%,0,2,2,1,1,0,0,0,2
"Wilson, Jeremiah",37:03,6,10,60%,1,6,17%,2,4,50%,4,5,9,0,2,2,1,0,17
"López, Carlos 'Yao'",36:17,8,11,73%,0,0,0%,3,8,38%,5,3,8,2,3,0,2,0,19
"Franklin, Alexander",29:19,2,6,33%,3,5,60%,1,2,50%,0,1,1,1,3,2,1,0,14
"Brady, Chris",3:08,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,0
Totals:,,29,54,54%,11,25,44%,11,21,52%,15,19,34,18,17,6,8,0,102
