Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Reese, Derek",12:47,0,1,0%,0,0,0%,1,2,50%,1,3,4,3,0,0,0,0,1
"Berdiel, Miguel 'Ali'",34:46,4,9,44%,0,4,0%,1,3,33%,1,3,4,8,4,1,3,0,9
"Ortiz, Jose",3:55,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Martínez, Wil",30:11,3,6,50%,2,7,29%,5,6,83%,1,1,2,3,2,3,1,0,17
"Rodriguez, Hector",4:06,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,2
"Parker-Rivera, Timajh",32:27,2,4,50%,0,0,0%,1,2,50%,3,11,14,2,1,0,2,0,5
"White, Terrico",40,4,13,31%,3,6,50%,2,2,100%,1,6,7,0,2,0,1,0,19
"Torres, Julian",3:33,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Costner, Brandon",32:46,3,7,43%,4,8,50%,7,8,88%,0,8,8,2,3,1,0,2,25
"Alamo, Angel 'Junito'",5:29,1,2,50%,0,1,0%,0,0,0%,1,1,2,0,0,0,1,1,2
Totals:,,19,46,41%,9,26,35%,17,23,74%,8,36,44,18,16,6,8,3,82
