Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",31:40,4,7,57%,2,4,50%,0,0,0%,4,1,5,3,3,1,1,0,14
"Nieves, Joel",8:46,1,3,33%,1,1,100%,0,0,0%,2,0,2,0,0,1,1,0,5
"Hinson, Darnell",36:19,2,4,50%,2,6,33%,2,2,100%,0,5,5,4,1,2,1,0,12
"Rodriguez, Erick",10:59,0,1,0%,2,3,67%,0,0,0%,0,2,2,1,1,0,0,0,6
"Torres, Andres",1:52,0,1,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Figueroa, Angel 'Buster'",29:20,3,11,27%,1,3,33%,1,2,50%,1,3,4,3,2,3,1,3,10
"Jones, Joel",28:33,3,4,75%,0,2,0%,0,0,0%,0,7,7,5,2,0,0,0,6
"Vega, Christopher",3:40,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,2,0,0,0
"Balkman, Renaldo",35:14,12,18,67%,0,0,0%,5,6,83%,4,5,9,4,4,3,4,1,29
"Asselin, Joshua",4:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,1,0,0
"Gates, Yancy",8:46,0,3,0%,0,0,0%,0,0,0%,2,0,2,0,1,0,0,0,0
Totals:,,25,52,48%,8,19,42%,10,12,83%,13,23,36,20,16,12,9,4,84
