Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",35:30,5,10,50%,2,4,50%,0,0,0%,0,5,5,7,0,1,3,0,16
"Rolón, Tyquan",34:57,1,2,50%,3,4,75%,2,2,100%,0,5,5,6,2,2,2,0,13
"Crawford, E.J.",9:49,1,2,50%,0,2,0%,0,1,0%,0,0,0,1,0,1,0,0,2
"Georges Hunt, Marcus",30:49,3,5,60%,3,6,50%,0,0,0%,0,0,0,2,3,1,1,0,15
"Orozco, William",8:55,0,2,0%,1,3,33%,0,0,0%,1,1,2,1,1,0,0,0,3
"Early, Jeff",9:32,2,6,33%,0,1,0%,0,0,0%,2,2,4,1,2,0,0,0,4
"Basabe, Melsahn",6:56,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Moore, Ben",33:50,5,11,45%,0,0,0%,0,0,0%,1,6,7,2,4,1,1,1,10
"Balkman, Renaldo",29:42,3,5,60%,2,5,40%,5,6,83%,2,1,3,0,4,4,0,0,17
Totals:,,20,43,47%,11,25,44%,7,9,78%,6,22,28,20,17,10,7,1,80
