Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ricardo, Osiris",4:40,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,3,1,0,1,0
"Hunter, Brandon",26:35,1,3,33%,0,0,0%,0,1,0%,0,8,8,4,4,2,5,0,2
"Ramirez, Edgardo",0:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Erick",25:07,0,3,0%,4,8,50%,2,2,100%,0,2,2,3,3,1,0,0,14
"Cruz, Rafael 'Pachy'",23:57,4,6,67%,0,1,0%,6,7,86%,1,1,2,2,4,1,3,0,14
"Rivera, Raul",4:05,1,3,33%,0,0,0%,1,2,50%,0,1,1,0,1,0,1,0,3
"Cortes, David",14:53,0,2,0%,2,3,67%,0,0,0%,1,1,2,1,2,0,0,0,6
"Rosa, Angel R.",5:02,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Jourdon, Keenan",21:07,2,5,40%,0,1,0%,4,4,100%,2,1,3,2,5,1,2,0,8
"Rivera, Carlos Rubén",19:23,3,5,60%,1,1,100%,4,4,100%,1,3,4,2,2,4,1,0,13
"Figueroa, Angel 'Buster'",31:23,7,12,58%,1,3,33%,4,6,67%,2,3,5,0,2,2,1,0,21
"Rosario, Karel",22:51,3,5,60%,0,0,0%,6,8,75%,5,2,7,1,3,1,0,1,12
Totals:,,21,44,48%,8,18,44%,27,34,79%,12,22,34,15,30,13,13,2,93
