Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Carlos 'Yao'",22:23,2,3,67%,0,1,0%,3,6,50%,2,2,4,0,3,0,0,1,7
"Sosa, Isaac",35:56,6,7,86%,5,11,45%,3,4,75%,0,2,2,1,2,1,5,0,30
"Browne, Gary",32:28,3,5,60%,1,4,25%,4,5,80%,0,5,5,10,3,1,0,0,13
"Franklin, Alexander",20:56,0,1,0%,1,3,33%,0,0,0%,1,7,8,2,4,1,0,0,3
"Ruiz, Gabriel",3:35,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Polo, Tyler",8:07,1,2,50%,0,0,0%,0,0,0%,0,2,2,0,1,1,0,0,2
"Cruz, William",7:31,0,0,0%,0,2,0%,0,0,0%,2,0,2,0,1,0,2,0,0
"Graham, Paul",3:50,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,1,0,0
"Keenan, Justin",31:50,5,8,63%,1,4,25%,3,5,60%,1,1,2,2,2,0,1,0,16
"Fells, Courtney",33:20,4,7,57%,0,3,0%,1,2,50%,0,4,4,3,3,5,1,0,9
Totals:,,21,33,64%,8,29,28%,14,22,64%,6,23,29,19,21,9,10,1,80
