Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",35:18,5,15,33%,2,5,40%,1,6,17%,0,7,7,9,2,4,2,1,17
"Konecny, Mark",11:23,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Dalmau, Raymond 'Richie'",21:32,3,5,60%,1,3,33%,0,2,0%,0,3,3,2,0,0,0,0,9
"García, Jonathan",4:56,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Rosas, Samuel",4:42,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Lockhart, Ian",18:39,3,5,60%,1,1,100%,0,0,0%,4,4,8,0,5,0,0,0,9
"Jones, Joel",28:56,5,12,42%,0,2,0%,3,4,75%,1,2,3,2,3,1,0,2,13
"Huertas, David",24:36,1,3,33%,3,4,75%,3,4,75%,0,3,3,1,0,1,1,0,14
"Ramos, Peter John",25:28,6,12,50%,0,0,0%,5,5,100%,7,8,15,2,0,2,0,1,17
"Redhage, Shawn",21:56,3,5,60%,1,2,50%,2,2,100%,4,1,5,2,4,2,0,0,11
Totals:,,26,58,45%,8,18,44%,14,23,61%,17,29,46,19,16,10,3,4,90
