Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",8:47,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,2
"Vargas, Gregory",31:12,1,4,25%,1,2,50%,6,6,100%,2,4,6,4,4,1,0,0,11
"Rodriguez, Erick",19:28,0,0,0%,2,6,33%,0,0,0%,0,0,0,2,0,0,2,0,6
"Carmona, Alejandro 'Bimbo'",40,7,11,64%,0,0,0%,4,5,80%,1,4,5,1,2,1,1,0,18
"Thornton, Al",37:08,5,16,31%,3,5,60%,14,15,93%,4,8,12,2,2,0,0,0,33
"Pérez, Rafael",20:31,0,1,0%,1,3,33%,0,0,0%,0,0,0,0,3,2,0,0,3
"Ramos, Peter John",21:33,4,6,67%,0,0,0%,2,2,100%,1,5,6,1,4,3,0,0,10
"Sweetney, Michael",21:17,4,6,67%,0,0,0%,0,1,0%,2,5,7,0,3,2,0,2,8
Totals:,,22,45,49%,7,16,44%,26,29,90%,10,27,37,10,18,10,3,2,91
