Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pizarro, Christian Jomar",21:54,3,4,75%,0,1,0%,6,7,86%,0,3,3,4,2,2,1,0,12
"Suárez, Rasham",5:30,0,0,0%,0,1,0%,0,0,0%,0,0,0,4,1,2,1,0,0
"Manderson, Isaiah",11:13,2,3,67%,0,0,0%,0,0,0%,1,2,3,0,0,0,0,0,4
"Sanabria, Jorge",1:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Conklin, Brian",28:01,7,10,70%,0,3,0%,1,2,50%,3,2,5,0,5,3,0,1,15
"Reyes, Justin",27:51,4,5,80%,0,0,0%,4,5,80%,0,8,8,1,2,4,1,1,12
"Harper, Justin",40,3,13,23%,4,7,57%,3,3,100%,3,4,7,0,3,1,1,1,21
"Ruiz, Jared",26:14,5,6,83%,0,1,0%,1,2,50%,1,1,2,3,3,4,1,1,11
"Arroyo, Carlos Andrés",13:24,0,1,0%,0,1,0%,3,4,75%,0,1,1,3,3,1,1,0,3
"Matías, Ángel L.",24:05,2,3,67%,1,2,50%,2,2,100%,0,6,6,1,3,4,0,1,9
Totals:,,26,45,58%,5,16,31%,20,25,80%,8,27,35,16,22,21,6,5,87
