Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Andres",19:57,0,2,0%,0,0,0%,2,4,50%,0,1,1,2,1,3,2,0,2
"Alvarado, Omar J.",8:46,1,1,100%,0,0,0%,0,0,0%,1,2,3,0,2,0,0,0,2
"Reyes, Angelo",11:10,3,6,50%,0,0,0%,0,0,0%,2,2,4,1,4,0,0,0,6
"Ayuso, Elias 'Larry'",32:26,4,8,50%,2,10,20%,0,0,0%,1,0,1,5,2,0,2,0,14
"Cruz, Rafael 'Pachy'",20:21,2,5,40%,0,0,0%,2,2,100%,1,3,4,3,0,0,1,0,6
"Rivera, Raul",3:50,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,3,1,0,0,0
"Latimer, Antonio",3:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Cortes, David",31:33,4,9,44%,1,5,20%,2,2,100%,1,3,4,2,2,0,1,2,13
"Rosario, Jose R.",4:11,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Pickett, Tim",28:16,2,6,33%,2,7,29%,2,4,50%,1,5,6,2,2,6,4,0,12
"Aubry, Jeffrion",36:20,7,9,78%,0,0,0%,1,1,100%,11,6,17,0,3,1,0,0,15
Totals:,,23,47,49%,5,22,23%,9,13,69%,18,23,41,15,21,12,10,2,70
