Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",8:26,1,2,50%,0,1,0%,0,0,0%,0,1,1,1,1,1,0,0,2
"Colón, Benjamín",8:58,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,3,1,1,0,0
"Gonzalez, Javier",15:24,1,5,20%,0,1,0%,2,2,100%,0,2,2,3,0,1,0,0,4
"Dawson, Eric",27:42,4,10,40%,0,0,0%,0,1,0%,2,5,7,1,2,0,3,1,8
"Rodriguez, Angel Daniel",24:35,3,6,50%,2,2,100%,0,0,0%,0,2,2,11,3,3,5,1,12
"Galindo, Alex",14:45,1,1,100%,2,6,33%,1,1,100%,0,2,2,0,1,1,0,0,9
"Clemente, Ramon",14:07,2,2,100%,1,3,33%,2,2,100%,0,1,1,0,2,0,0,0,9
"Romero, Ismael",28:55,9,12,75%,0,0,0%,6,8,75%,2,9,11,0,3,3,0,1,24
"Green, Rodney",27:13,4,8,50%,2,3,67%,1,1,100%,0,2,2,5,2,2,0,0,15
"Mojica, Javier",29:51,3,4,75%,0,3,0%,1,2,50%,2,2,4,5,3,4,3,0,7
Totals:,,28,50,56%,7,19,37%,13,17,76%,6,27,33,26,20,16,12,3,90
