Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Abraham, Ryann",7:35,0,3,0%,1,2,50%,2,2,100%,1,1,2,0,1,2,1,0,5
"Morales, Ferdinand",2:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martínez, Wil",24:49,3,11,27%,3,4,75%,3,3,100%,0,1,1,1,2,3,0,0,18
"Guzmán, Ánsel",28:31,4,6,67%,0,1,0%,2,4,50%,1,4,5,5,3,3,0,0,10
"Rodriguez, Pablo",2:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Cintrón, Raymond",24:56,2,3,67%,0,1,0%,2,2,100%,0,0,0,3,1,1,1,0,6
"Galindo, Alex",28:28,1,3,33%,0,3,0%,4,4,100%,1,0,1,3,1,2,0,0,6
"Orozco, William",23:27,4,6,67%,0,1,0%,1,2,50%,2,4,6,1,0,1,1,3,9
"Perez, Jaime",3:30,1,1,100%,1,1,100%,0,0,0%,1,0,1,0,2,0,1,0,5
"Famous, Jarrid",26:35,3,6,50%,0,1,0%,1,2,50%,3,4,7,1,2,4,0,0,7
"De Jesus, Manuel",7:14,1,1,100%,1,2,50%,0,0,0%,0,1,1,0,0,0,0,0,5
"Costner, Brandon",14:47,1,2,50%,1,3,33%,0,0,0%,0,3,3,3,0,1,0,0,5
"Rodriguez, Michael",5:51,1,2,50%,0,0,0%,4,4,100%,0,1,1,0,2,1,1,0,6
Totals:,,21,44,48%,7,19,37%,19,23,83%,9,19,28,17,14,19,5,3,82
