Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",22:30,3,5,60%,1,3,33%,8,8,100%,2,2,4,4,1,1,0,0,17
"Rudd, Victor",26:39,4,9,44%,1,3,33%,1,1,100%,0,7,7,6,3,1,3,0,12
"Akindele, Jeleel",22:55,2,3,67%,0,0,0%,6,7,86%,2,5,7,3,1,4,1,2,10
"Rodriguez, Ernesto",2:40,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Hodge Jr., Walter",14:07,1,2,50%,0,2,0%,0,0,0%,0,1,1,1,0,0,0,0,2
"Clemente, Denis",16:42,1,1,100%,2,3,67%,0,0,0%,0,2,2,5,2,1,0,0,8
"Pérez, Rafael",6:36,0,0,0%,1,2,50%,0,0,0%,0,0,0,1,0,0,0,0,3
"López, Carlos 'Yao'",27:20,6,8,75%,0,0,0%,3,3,100%,2,4,6,1,2,1,0,1,15
"Cintrón, Raymond",8:22,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Huertas, David",23:35,0,1,0%,5,8,63%,2,5,40%,1,3,4,4,3,1,2,0,17
"Rodriguez, Wilfredo 'Willie'",11:24,1,1,100%,0,0,0%,1,2,50%,0,0,0,0,4,1,0,0,3
"Collier, Devon",17:04,0,2,0%,0,0,0%,2,4,50%,0,2,2,0,2,3,0,1,2
Totals:,,18,33,55%,10,22,45%,23,30,77%,7,27,34,25,19,13,6,4,89
