Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",36,9,12,75%,0,4,0%,2,4,50%,7,6,13,0,2,3,2,1,20
"Efejuku-Rose, Weyinmi",25:06,1,8,13%,3,3,100%,2,4,50%,1,5,6,2,3,0,1,0,13
"Colon, Gabriel 'Pirulo'",6:41,0,5,0%,0,0,0%,0,0,0%,3,1,4,1,1,1,0,0,0
"Villegas, Johwen",32:54,3,11,27%,1,1,100%,0,1,0%,4,2,6,0,2,2,1,1,9
"Emory, Carlos",21:21,2,7,29%,0,1,0%,0,0,0%,2,2,4,0,1,2,0,0,4
"Rivera, Carlos Rubén",28:59,0,3,0%,3,3,100%,3,3,100%,0,3,3,6,2,2,1,0,12
"Santiago, Eddin",11:33,0,0,0%,1,2,50%,0,0,0%,0,0,0,2,0,0,0,0,3
"Harris, Mike",33:32,5,14,36%,0,2,0%,3,3,100%,3,8,11,3,2,0,1,1,13
"Narvaez, Manuel Antonio",3:49,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,1,0,0,0
Totals:,,20,60,33%,8,16,50%,10,15,67%,20,28,48,15,14,11,6,3,74
