Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Santiago, Orlando",11:17,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,2,0,1,0,0
"Butler, Jamar",34:26,1,1,100%,2,4,50%,0,0,0%,0,4,4,9,2,3,3,0,8
"Jones, Joel",28:42,2,4,50%,1,1,100%,2,2,100%,0,4,4,2,2,2,0,1,9
"Cruz, Alvin",5:15,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Colón, Alexis 'Bebo'",5,2,3,67%,0,0,0%,1,2,50%,0,1,1,0,1,0,0,0,5
"Figueroa, Angel 'Buster'",9:34,1,1,100%,0,1,0%,3,6,50%,0,3,3,1,0,1,0,0,5
"Huertas, David",35:17,4,9,44%,1,4,25%,5,6,83%,3,1,4,2,1,1,1,2,16
"Ramos, Peter John",37:39,9,14,64%,0,0,0%,2,3,67%,1,8,9,2,3,3,1,4,20
"Randolph, Shavlik",32:46,6,14,43%,1,3,33%,3,5,60%,2,7,9,0,0,1,3,2,18
Totals:,,25,46,54%,5,15,33%,16,24,67%,6,29,35,17,12,12,9,9,81
