Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",5:24,0,0,0%,1,1,100%,0,0,0%,0,0,0,1,0,0,0,1,3
"Bruton, C.J.",34:36,1,3,33%,4,8,50%,0,0,0%,1,1,2,6,2,2,0,1,14
"Jones, Joel",33:51,6,8,75%,3,4,75%,0,0,0%,0,5,5,0,4,1,1,2,21
"Alamo, Angel 'Junito'",2:52,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,1,0,0
"Huertas, David",33:43,5,6,83%,4,7,57%,0,0,0%,0,4,4,3,2,4,2,0,22
"Ramos, Peter John",36:13,9,16,56%,0,0,0%,0,0,0%,1,7,8,4,3,7,0,3,18
"Stevenson, Greg",12:26,0,0,0%,0,0,0%,0,0,0%,0,0,0,2,1,0,0,0,0
"Redhage, Shawn",37:08,6,12,50%,3,4,75%,3,3,100%,3,7,10,10,2,3,6,0,24
"Lockhart, Ian",3:47,0,0,0%,1,1,100%,0,0,0%,0,1,1,0,1,0,0,0,3
Totals:,,27,45,60%,16,25,64%,3,3,100%,5,26,31,26,15,17,10,7,105
