Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",34:36,3,7,43%,1,2,50%,6,7,86%,1,6,7,4,5,0,2,0,15
"Acosta, Nikko",4:56,2,2,100%,0,0,0%,0,0,0%,1,2,3,0,0,0,0,0,4
"De Jesus, Felix",0:33,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Abraham, Ryann",24:23,1,5,20%,3,9,33%,1,2,50%,0,0,0,2,1,2,0,0,12
"Maldonado, Hector Luis",11:28,3,5,60%,0,1,0%,2,2,100%,0,1,1,2,3,0,1,0,8
"Han, Francis Jonathan",20:39,3,4,75%,0,2,0%,1,1,100%,1,2,3,4,3,1,1,0,7
"Cotto, Rubén",26:44,0,1,0%,3,10,30%,0,0,0%,1,2,3,2,0,1,1,0,9
"Diaz, Gary",5:48,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Imes, David",37:10,4,9,44%,3,5,60%,0,0,0%,1,3,4,4,1,1,1,0,17
"Bailey, Ollie",33:37,8,12,67%,0,4,0%,1,2,50%,9,5,14,1,5,2,1,0,17
Totals:,,24,45,53%,10,34,29%,11,14,79%,14,22,36,20,18,8,7,0,89
