Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",24:14,0,1,0%,1,2,50%,1,2,50%,0,3,3,9,1,1,0,0,4
"Colón, Benjamín",5:32,0,1,0%,0,0,0%,0,0,0%,1,1,2,1,1,1,1,1,0
"Gonzalez, Javier",21:29,1,1,100%,1,2,50%,0,0,0%,0,1,1,3,3,1,0,0,5
"Ledo, Ricardo",29:05,2,4,50%,5,9,56%,1,2,50%,1,5,6,3,1,2,2,1,20
"Williams, Devin",21:43,4,8,50%,0,0,0%,0,0,0%,1,5,6,0,0,0,1,1,8
"Carattini, Víctor",4:03,0,0,0%,0,0,0%,0,0,0%,1,0,1,1,1,0,0,0,0
"Galindo, Alex",19:38,0,2,0%,3,6,50%,0,0,0%,0,0,0,2,1,1,1,0,9
"Clemente, Ramon",22:19,7,10,70%,3,3,100%,3,5,60%,2,3,5,0,0,1,0,1,26
"Romero, Ismael",24:45,5,9,56%,0,1,0%,1,7,14%,3,5,8,0,1,0,0,0,11
"Mojica, Javier",27:07,0,5,0%,0,4,0%,3,4,75%,2,2,4,4,2,1,2,0,3
Totals:,,19,41,46%,13,27,48%,9,20,45%,11,25,36,23,11,8,7,4,86
