Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",20:58,1,2,50%,2,6,33%,0,0,0%,0,0,0,1,2,0,2,0,8
"Abreu, Álex",31:35,3,6,50%,0,7,0%,0,0,0%,3,4,7,2,3,3,1,0,6
"Febres, Jase",32:25,0,1,0%,1,9,11%,3,4,75%,0,2,2,2,1,1,1,0,6
"Andújar, Emmanuel 'Emmy'",38:59,7,12,58%,0,2,0%,6,10,60%,5,8,13,4,1,2,1,0,20
"Elijah, Holman",26:58,6,12,50%,0,0,0%,1,2,50%,6,8,14,1,1,4,0,0,13
"Garcia, Angel 'Piwi'",9:17,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Brady, Chris",24:12,1,5,20%,0,2,0%,3,4,75%,3,3,6,2,3,3,0,1,5
"Camper Jr, Manuel",15:36,3,8,38%,0,1,0%,0,0,0%,4,1,5,0,0,1,0,0,6
Totals:,,22,47,47%,3,28,11%,13,20,65%,21,26,47,12,11,14,5,1,66
