Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",35:14,7,10,70%,0,4,0%,1,2,50%,2,3,5,8,3,2,0,0,15
"Barham, Marcus",12:59,0,2,0%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,1,0
"Mauras, Khary",22:37,3,4,75%,1,3,33%,1,2,50%,0,2,2,4,3,1,2,0,10
"Millet, Melvin",3:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Betancourt, Carmelo",17:23,1,1,100%,0,0,0%,1,2,50%,1,2,3,0,3,1,0,0,3
"Rivera, Félix",33:27,10,13,77%,0,0,0%,3,4,75%,7,2,9,2,4,2,1,1,23
"Suero, Gerardo",37:34,9,15,60%,2,9,22%,10,11,91%,0,3,3,4,3,3,6,1,34
"Mercurius, Dinero",0:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Costner, Brandon",36:25,2,5,40%,5,9,56%,4,4,100%,2,6,8,5,4,4,3,0,23
Totals:,,32,50,64%,8,25,32%,20,25,80%,12,19,31,24,24,15,12,3,108
