Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Roberto J.",4:06,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,2,1,0,0,0
"Copeland, Donald",10:17,1,3,33%,1,1,100%,0,0,0%,1,0,1,1,0,0,0,0,5
"Jimenez, Giovanni",4:06,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Rosario, Mike",33:24,6,12,50%,5,5,100%,0,0,0%,4,4,8,5,1,2,0,0,27
"Colon, Gabriel 'Pirulo'",10:42,1,1,100%,0,0,0%,0,0,0%,2,4,6,1,0,1,1,1,2
"De Jesus, Manuel",9:08,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,2,1,0,1,0
"Rivera, Carlos Rubén",34:33,5,6,83%,3,8,38%,2,2,100%,1,5,6,10,2,1,2,0,21
"Shannon, Terrence",28:04,6,10,60%,1,3,33%,0,2,0%,1,3,4,1,3,2,1,1,15
"Vassallo, Ángel Daniel",33:31,1,5,20%,2,6,33%,0,0,0%,1,4,5,4,2,1,1,0,8
"Allred, Lance",16:34,3,6,50%,0,1,0%,0,0,0%,2,3,5,1,4,0,0,0,6
"Narvaez, Manuel Antonio",15:29,2,4,50%,0,0,0%,2,2,100%,2,4,6,1,1,0,1,0,6
Totals:,,25,47,53%,12,28,43%,4,6,67%,14,27,41,26,17,9,6,3,90
