Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",24:23,1,4,25%,0,3,0%,0,0,0%,2,1,3,3,1,1,1,0,2
"Díaz, Jorge Brian",11:53,2,3,67%,0,0,0%,0,0,0%,1,3,4,1,3,0,0,1,4
"Daniels, Will",36:05,3,3,100%,4,5,80%,8,10,80%,1,8,9,3,2,2,1,0,26
"Rodriguez, Ernesto",15:38,2,2,100%,0,1,0%,0,0,0%,2,0,2,1,4,1,2,0,4
"Morales, Luis Damian",36:24,5,8,63%,2,3,67%,0,0,0%,1,3,4,3,3,4,0,0,16
"Belardo, Gabriel J.",28:11,3,8,38%,3,7,43%,2,3,67%,0,3,3,3,0,2,1,0,17
"Ayuso, Elias 'Larry'",15:22,1,4,25%,0,2,0%,2,2,100%,0,0,0,1,0,2,0,0,4
"Petro, Johan",32:01,4,12,33%,0,0,0%,0,0,0%,3,6,9,3,4,1,0,1,8
Totals:,,21,44,48%,9,21,43%,12,15,80%,10,24,34,18,17,13,5,2,81
