Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pena, Antonio",15:05,1,2,50%,2,5,40%,0,0,0%,0,3,3,0,1,3,0,0,8
"Hinson, Darnell",29:07,2,12,17%,2,4,50%,3,4,75%,1,4,5,1,3,1,0,0,13
"Thomas, Brandon",31:31,3,4,75%,2,7,29%,2,3,67%,1,1,2,4,2,1,1,0,14
"Piñeiro, Juan Pablo",14:08,2,5,40%,0,1,0%,0,0,0%,0,2,2,2,3,0,1,0,4
"Phelps, Eugene",23:31,5,11,45%,0,0,0%,3,4,75%,3,3,6,2,2,3,0,0,13
"Strong, Carlos",27,1,3,33%,0,1,0%,0,0,0%,1,3,4,2,4,1,1,1,2
"Sánchez, Ricardo 'Ricky'",34:10,1,4,25%,2,4,50%,1,4,25%,4,5,9,2,3,1,2,2,9
"Penn, Kleon",25:25,5,7,71%,0,0,0%,0,0,0%,1,4,5,0,3,0,0,2,10
Totals:,,20,48,42%,8,22,36%,9,15,60%,11,25,36,13,21,10,5,5,73
