Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Caballero, Angel",6:08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rosas, Samuel",12:54,2,2,100%,0,0,0%,2,2,100%,0,2,2,1,1,0,0,0,6
"Bruton, C.J.",29:53,0,1,0%,4,4,100%,2,2,100%,0,2,2,2,2,1,1,1,14
"Apodaca, Rick",35:46,3,6,50%,0,2,0%,0,0,0%,0,3,3,10,3,0,2,0,6
"Jones, Joel",35:19,5,8,63%,1,2,50%,2,2,100%,0,6,6,4,2,1,2,0,15
"Alamo, Angel 'Junito'",13:55,3,5,60%,0,2,0%,0,1,0%,0,1,1,0,2,1,0,0,6
"Worthington, Mark",29:14,3,8,38%,1,3,33%,2,4,50%,2,6,8,2,1,2,3,0,11
"Ramos, Peter John",36:51,13,22,59%,1,1,100%,4,6,67%,3,6,9,2,2,3,1,0,33
Totals:,,29,52,56%,7,14,50%,12,17,71%,5,26,31,21,14,8,9,1,91
