Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",9:08,0,1,0%,0,1,0%,0,0,0%,0,0,0,3,1,1,1,0,0
"Díaz, Jorge Brian",8:24,3,4,75%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,6
"Daniels, Will",33:15,5,6,83%,2,3,67%,1,3,33%,0,4,4,2,4,2,0,0,17
"Chaney, Richard",31:33,2,5,40%,1,2,50%,2,4,50%,1,7,8,4,2,1,1,2,9
"Jackson, Cedric",30:51,3,8,38%,0,1,0%,3,5,60%,3,2,5,7,3,3,0,0,9
"Ayuso, Elias 'Larry'",37:04,6,10,60%,2,9,22%,2,2,100%,0,1,1,2,1,3,0,0,20
"Apodaca, Rick",18:05,1,3,33%,0,2,0%,0,0,0%,1,0,1,3,1,2,2,0,2
"Petro, Johan",26:39,5,6,83%,0,1,0%,3,4,75%,2,10,12,0,4,2,1,1,13
"Garcia, Angel 'Piwi'",3:04,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Vazquez, Tomas",1:52,0,0,0%,0,0,0%,0,2,0%,0,0,0,0,0,0,0,0,0
Totals:,,26,44,59%,5,19,26%,11,20,55%,7,25,32,21,16,14,5,3,78
