Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",4:06,1,1,100%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,2
"Colon, Gabriel 'Pirulo'",1:31,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Guitián, José",20:59,2,2,100%,2,2,100%,3,3,100%,1,3,4,1,1,0,1,0,13
"Renfroe, Alex",31,2,3,67%,1,2,50%,0,1,0%,1,2,3,1,2,4,0,2,7
"Liz, Víctor",23:22,2,7,29%,1,3,33%,3,5,60%,2,1,3,9,2,4,1,1,10
"Rivera, Carlos Rubén",27:37,0,1,0%,3,5,60%,2,2,100%,0,6,6,4,3,1,2,0,11
"Ubiles, Edwin",11:50,0,2,0%,1,2,50%,0,0,0%,0,0,0,0,0,1,0,0,3
"Ramos, Peter John",30:54,9,13,69%,0,2,0%,3,6,50%,1,7,8,1,1,5,0,2,21
"Vassallo, Ángel Daniel",25:10,2,7,29%,2,5,40%,0,0,0%,0,6,6,2,1,0,0,0,10
"Uter, Adrian",23:27,3,6,50%,0,0,0%,0,1,0%,2,8,10,4,4,0,0,1,6
Totals:,,22,43,51%,10,21,48%,11,18,61%,7,33,40,23,15,15,4,6,85
