Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",7:49,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,1,1,1,0,0
"Nieves, Anthony",6:56,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,1,1,1,0,1
"Reyes, Angelo",21:42,1,11,9%,0,3,0%,0,0,0%,6,5,11,3,4,2,0,0,2
"Polynice, Eniel",32:17,7,12,58%,1,3,33%,4,4,100%,3,5,8,5,2,1,1,1,21
"Howard, Ron",16:20,3,8,38%,0,2,0%,1,1,100%,0,1,1,1,1,0,0,0,7
"Orozco, William",13:28,0,0,0%,1,2,50%,0,0,0%,0,1,1,0,1,0,0,0,3
"Estwick, Alberto",3:25,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Strong, Carlos",16:19,1,2,50%,0,0,0%,0,0,0%,0,2,2,1,2,1,1,0,2
"Ruiz, Jared",3:43,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,1,0,0,0
"Graham, Paul",26:44,3,5,60%,1,2,50%,1,2,50%,1,0,1,1,1,0,3,0,10
"Acevedo, Angel 'Mutombo'",10:10,1,3,33%,2,2,100%,1,2,50%,1,0,1,1,0,0,2,0,9
"Wilkerson, Tyler",36:36,8,14,57%,3,8,38%,5,7,71%,7,7,14,2,3,1,0,0,30
"Pérez, Owen",4:24,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
Totals:,,24,58,41%,8,25,32%,13,18,72%,18,23,41,16,18,8,9,1,85
