Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Miguel",1:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Pagan, Wilfredo",19:50,2,3,67%,1,3,33%,2,2,100%,0,2,2,2,2,2,1,0,9
"Villafane, Luis",15:36,3,4,75%,0,0,0%,0,3,0%,0,5,5,1,0,1,0,1,6
"Sánchez, Ricardo 'Ricky'",28:47,0,5,0%,4,7,57%,0,0,0%,2,9,11,2,3,0,0,0,12
"Hodge Jr., Walter",26:40,4,6,67%,1,4,25%,4,5,80%,0,4,4,3,1,2,2,0,15
"Rivera, Christian J.",2:30,2,2,100%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,1,4
"Dalmau, Ricardo",22:13,3,6,50%,3,4,75%,0,0,0%,1,3,4,2,1,3,2,0,15
"Nieves, Roberto",23:05,4,8,50%,0,2,0%,2,3,67%,0,4,4,1,2,1,0,0,10
"Colón, Benjamín",3:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Santiago, Eddin",22:25,0,0,0%,3,4,75%,0,0,0%,0,2,2,5,1,0,1,0,9
"Gonzalez, Christopher",9:19,2,3,67%,1,1,100%,2,2,100%,2,1,3,1,0,1,0,0,9
"Romero, Jonathan",3:06,1,4,25%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,2
"Sweetney, Michael",21:54,2,5,40%,0,0,0%,0,0,0%,2,3,5,2,2,1,0,0,4
Totals:,,23,46,50%,13,26,50%,10,15,67%,9,34,43,19,15,11,6,2,95
