Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Carlos",13:16,0,1,0%,0,0,0%,0,0,0%,0,1,1,3,1,1,0,0,0
"Figueroa, Angel 'Buster'",26:01,6,9,67%,0,2,0%,1,2,50%,2,3,5,4,4,3,2,0,13
"Walker, Antoine",33:03,4,11,36%,3,5,60%,5,10,50%,4,3,7,2,2,2,1,1,22
"Casiano, Anthony",6:06,1,1,100%,1,3,33%,0,0,0%,0,1,1,1,2,0,0,0,5
"Guzmán, Ánsel",26:44,3,7,43%,0,2,0%,4,6,67%,0,5,5,4,3,0,2,0,10
"Ortiz, Andres",16:43,3,3,100%,0,0,0%,1,3,33%,1,2,3,2,1,1,1,0,7
"Rivera, Jorge Luis",6:40,1,1,100%,0,1,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Sanchez, Angel M.",17:21,5,7,71%,0,1,0%,0,0,0%,3,4,7,0,2,0,1,0,10
"Morales, Luis Damian",10:59,0,3,0%,1,1,100%,0,0,0%,0,0,0,0,1,0,1,0,3
"Villegas, Samuel",23:19,2,2,100%,1,5,20%,0,0,0%,1,5,6,0,1,0,0,0,7
"Vega, Christopher",19:48,3,5,60%,0,0,0%,2,2,100%,0,2,2,0,1,0,0,0,8
Totals:,,28,50,56%,6,20,30%,13,23,57%,12,26,38,16,18,7,8,1,87
