Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Carlos",3:40,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Escalera, Carlos",4:48,0,0,0%,0,1,0%,2,2,100%,0,0,0,0,1,0,0,0,2
"Guzmán, Ánsel",24:15,6,9,67%,0,2,0%,0,0,0%,1,1,2,9,5,3,1,0,12
"Freije, Matt",38:53,5,8,63%,4,15,27%,2,3,67%,1,3,4,2,3,0,2,2,24
"Rivera, Jorge Luis",7:20,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,3,0,0,0,0
"Colon, Luis Miguel",5:16,3,3,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,6
"Payano, Carlos R.",7:01,0,2,0%,3,3,100%,0,0,0%,0,0,0,1,0,0,0,0,9
"Sanchez, Angel M.",4:09,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Morales, Luis Damian",29:19,4,5,80%,3,8,38%,1,1,100%,1,2,3,2,1,1,2,0,18
"Villegas, Samuel",32:07,0,0,0%,2,6,33%,0,0,0%,0,1,1,5,3,3,1,0,6
"Vega, Christopher",14:41,1,5,20%,0,1,0%,3,3,100%,2,4,6,1,4,2,1,0,5
"Looby, Kurt",28:31,1,1,100%,0,0,0%,2,6,33%,5,5,10,1,2,0,1,2,4
Totals:,,21,35,60%,12,37,32%,10,15,67%,12,16,28,22,24,9,8,4,88
