Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Andres",23:25,2,4,50%,0,1,0%,0,0,0%,1,2,3,4,2,2,1,0,4
"Alvarado, Omar J.",6:21,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Reyes, Angelo",24:46,4,7,57%,0,0,0%,5,6,83%,1,9,10,0,3,1,1,0,13
"Ayuso, Elias 'Larry'",35:07,2,3,67%,1,8,13%,1,2,50%,0,1,1,4,0,2,1,0,8
"Cruz, Rafael 'Pachy'",22:54,1,3,33%,0,1,0%,6,6,100%,0,3,3,3,2,4,1,0,8
"Rivera, Raul",0:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Burgos, Jerome",0:28,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cortes, David",31:45,10,13,77%,0,5,0%,0,0,0%,3,2,5,1,3,1,0,0,20
"Rosario, Jose R.",5:53,0,3,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,1,0
"Aubry, Jeffrion",32:58,4,6,67%,0,0,0%,1,2,50%,4,9,13,3,1,2,1,2,9
"Sims, Courtney",15:55,4,5,80%,1,1,100%,1,1,100%,0,3,3,0,0,1,0,2,12
Totals:,,27,46,59%,2,17,12%,14,17,82%,10,30,40,15,12,13,5,5,74
