Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Latson, Therome Ray",2:15,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,0,1,0,0
"Hinson, Darnell",36:12,1,4,25%,4,11,36%,0,1,0%,0,2,2,3,2,1,1,0,14
"Han, Francis Jonathan",12:10,1,2,50%,1,1,100%,1,2,50%,1,2,3,3,3,1,1,0,6
"Rivera, Jose Luis",17:54,1,3,33%,1,2,50%,0,0,0%,1,1,2,0,3,0,1,0,5
"Rivera, Filiberto",38:40,3,5,60%,3,6,50%,10,12,83%,0,1,1,2,0,0,3,0,25
"Oliver, Jonathan",5:05,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Pérez, Rafael",33:56,7,11,64%,0,3,0%,9,11,82%,3,5,8,3,2,4,3,0,23
"Rivas, Luis A.",19:20,0,2,0%,0,0,0%,3,4,75%,1,3,4,0,1,2,0,0,3
"Pruitt, Shaun",34:28,9,15,60%,0,0,0%,1,4,25%,5,10,15,0,1,0,0,3,19
Totals:,,22,43,51%,9,23,39%,24,34,71%,11,25,36,12,14,9,10,3,95
