Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jourdon, Keenan",22:15,2,5,40%,0,1,0%,0,0,0%,2,0,2,3,2,1,1,0,4
"Ramirez, Luis S.",10:15,0,0,0%,0,0,0%,1,2,50%,1,1,2,2,1,5,0,0,1
"Maye, James",39:41,9,14,64%,0,2,0%,1,1,100%,0,8,8,1,0,6,0,0,19
"Sanchez, Kennel",38:52,5,8,63%,2,6,33%,0,0,0%,2,2,4,3,3,0,2,0,16
"Quiñones, Joel",7:22,0,0,0%,1,3,33%,2,2,100%,2,0,2,1,3,0,0,0,5
"Rosa, Angel R.",4:48,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,1,0
"Graham, Paul",31:25,4,9,44%,3,6,50%,0,0,0%,0,1,1,6,2,3,0,0,17
"Lopez, Ivan",7:48,0,0,0%,0,0,0%,0,0,0%,0,3,3,0,4,0,0,0,0
"Langhi, Dan",37:34,2,5,40%,2,6,33%,1,2,50%,1,14,15,1,1,1,0,0,11
Totals:,,22,41,54%,8,24,33%,5,7,71%,8,30,38,17,16,16,3,1,73
