Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jourdon, Keenan",31:31,3,6,50%,3,3,100%,4,4,100%,2,1,3,2,1,2,1,1,19
"Ramirez, Luis S.",9:19,1,2,50%,1,1,100%,0,0,0%,0,3,3,1,1,1,0,0,5
"Maye, James",38:08,2,6,33%,1,4,25%,4,4,100%,3,11,14,1,3,0,0,2,11
"Sanchez, Kennel",11:38,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,1,0,0
"Quiñones, Joel",1:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",27:33,4,14,29%,3,3,100%,4,4,100%,3,3,6,1,5,2,2,0,21
"Vazquez, Christian",1:32,0,0,0%,0,0,0%,0,2,0%,0,1,1,0,1,1,0,0,0
"Graham, Paul",30:21,1,4,25%,0,4,0%,3,4,75%,0,4,4,8,2,3,0,0,5
"Lopez, Ivan",11:22,1,2,50%,0,0,0%,0,0,0%,1,0,1,1,2,0,0,2,2
"Langhi, Dan",37:07,5,12,42%,4,5,80%,2,2,100%,2,2,4,3,3,1,0,0,24
Totals:,,17,47,36%,12,22,55%,17,20,85%,11,26,37,17,20,10,4,5,87
