Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hatton, Roberto Jose 'Bobby Joe'",30:07,2,6,33%,0,5,0%,1,2,50%,0,1,1,7,0,1,0,0,5
"Colon, Gabriel 'Pirulo'",11:30,1,1,100%,0,0,0%,0,0,0%,0,3,3,0,1,2,0,0,2
"Meléndez, Ricardo 'Ricky'",16:54,0,3,0%,2,4,50%,2,2,100%,1,3,4,0,3,0,0,0,8
"De Jesus, Manuel",10:39,2,3,67%,1,3,33%,1,1,100%,1,1,2,2,2,0,0,0,8
"Cruz, Alvin",33:11,2,3,67%,3,4,75%,2,2,100%,0,0,0,3,0,0,2,0,15
"Falcon, Alexander",4:04,0,1,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Narvaez, Manuel Antonio",28:53,8,9,89%,0,0,0%,2,5,40%,1,5,6,0,4,0,0,1,18
"Rodgers, Leon",28:46,5,8,63%,0,1,0%,3,4,75%,3,6,9,4,4,0,0,1,13
"Nailon, Lee",35:56,7,12,58%,0,0,0%,0,1,0%,2,2,4,8,1,2,0,0,14
Totals:,,27,46,59%,6,17,35%,13,19,68%,8,21,29,24,15,5,2,2,85
